Date,AMZN_Close,AMZN_Return,AMZN_Position
2018-06-20,87.50399780273438,0.008819555259391043,1
2018-06-21,86.51100158691406,-0.011348009699612582,1
2018-06-22,85.78350067138672,-0.008409345657574563,1
2018-06-25,83.15750122070312,-0.030611940875939325,1
2018-06-26,84.55449676513672,0.016799393006361685,1
2018-06-27,83.02549743652344,-0.018083004300295413,1
2018-06-28,85.07250213623047,0.024655133217022396,1
2018-06-29,84.98999786376953,-0.0009698112831901806,1
2018-07-02,85.68900299072266,0.008224557530564391,1
2018-07-03,84.697998046875,-0.011565135656379955,1
2018-07-05,84.98650360107422,0.0034062854005068033,1
2018-07-06,85.53150177001953,0.006412761389779309,1
2018-07-09,86.95099639892578,0.01659616164256117,1
2018-07-10,87.15350341796875,0.0023289787055904565,1
2018-07-11,87.75,0.006844206585369106,1
2018-07-12,89.83100128173828,0.023715114321803732,1
2018-07-13,90.65149688720703,0.009133768896724348,1
2018-07-16,91.12449645996094,0.0052177800587500656,1
2018-07-17,92.19650268554688,0.011764193682617163,1
2018-07-18,92.14600372314453,-0.0005477318654328878,1
2018-07-19,90.64849853515625,-0.016251439318926697,1
2018-07-20,90.68499755859375,0.000402643441726136,1
2018-07-23,90.0999984741211,-0.006450891550111915,1
2018-07-24,91.46199798583984,0.01511653201758878,1
2018-07-25,93.18049621582031,0.01878920500125658,1
2018-07-26,90.4000015258789,-0.029839878546057075,1
2018-07-27,90.8635025024414,0.005127223105519718,1
2018-07-30,88.96099853515625,-0.020938043492589764,1
2018-07-31,88.87200164794922,-0.0010004034202905077,1
2018-08-01,89.8584976196289,0.011100188511422582,1
2018-08-02,91.71649932861328,0.020676972776122904,1
2018-08-03,91.16449737548828,-0.006018567620502124,1
2018-08-06,92.38749694824219,0.013415305387102894,1
2018-08-07,93.1240005493164,0.00797189690599387,1
2018-08-08,94.32599639892578,0.012907476510019888,1
2018-08-09,94.9260025024414,0.006360983466085601,1
2018-08-10,94.31500244140625,-0.006436593187619355,1
2018-08-13,94.80999755859375,0.005248317917343259,1
2018-08-14,95.98249816894531,0.012366845697121098,1
2018-08-15,94.13099670410156,-0.019289990364543264,1
2018-08-16,94.32599639892578,0.002071577924933621,1
2018-08-17,94.11100006103516,-0.002279290398177758,1
2018-08-20,93.83550262451172,-0.002927367006458015,1
2018-08-21,94.1709976196289,0.0035753524597155195,1
2018-08-22,95.24500274658203,0.011404839643848641,1
2018-08-23,95.1449966430664,-0.0010499879325082118,1
2018-08-24,95.26950073242188,0.0013085721135976947,1
2018-08-27,96.38400268554688,0.0116984128662041,1
2018-08-28,96.64099884033203,0.0026663776936470818,1
2018-08-29,99.90499877929688,0.03377448472317157,1
2018-08-30,100.11900329589844,0.0021420801683240676,1
2018-08-31,100.635498046875,0.005158808357790701,1
2018-09-04,101.97550201416016,0.013315420436047276,0
2018-09-05,99.74099731445312,-0.021912171605654396,1
2018-09-06,97.91549682617188,-0.018302408612638987,1
2018-09-07,97.60350036621094,-0.0031863848938521455,1
2018-09-10,96.95050048828125,-0.0066903325749549936,1
2018-09-11,99.35749816894531,0.0248270784425193,1
2018-09-12,99.5,0.00143423328566894,1
2018-09-13,99.49349975585938,-6.53290868404266e-05,1
2018-09-14,98.5094985961914,-0.009890105002663963,1
2018-09-17,95.40149688720703,-0.03155027437226787,1
2018-09-18,97.05249786376953,0.017305818361681213,1
2018-09-19,96.32099914550781,-0.007537144683164243,1
2018-09-20,97.21499633789062,0.009281436034859869,1
2018-09-21,95.75050354003906,-0.015064474134848682,1
2018-09-24,96.71800231933594,0.010104372755515678,1
2018-09-25,98.72750091552734,0.020776882772626015,1
2018-09-26,98.74250030517578,0.00015192716831013975,1
2018-09-27,100.64900207519531,0.019307813394711104,1
2018-09-28,100.1500015258789,-0.004957829079553111,1
2018-10-01,100.21800231933594,0.0006789894400496266,0
2018-10-02,98.56549835205078,-0.016489093067526883,0
2018-10-03,97.63800048828125,-0.009409964736917797,0
2018-10-04,95.47100067138672,-0.02219422567092222,0
2018-10-05,94.48249816894531,-0.010353955604213816,0
2018-10-08,93.22100067138672,-0.013351652655319235,0
2018-10-09,93.51599884033203,0.003164503350325587,0
2018-10-10,87.76249694824219,-0.06152425214335033,1
2018-10-11,85.96800231933594,-0.020447169250033426,0
2018-10-12,89.43049621582031,0.04027654247009993,0
2018-10-15,88.04750061035156,-0.015464474245241777,0
2018-10-16,90.99800109863281,0.03351032644684038,0
2018-10-17,91.58650207519531,0.0064671857563620705,0
2018-10-18,88.53600311279297,-0.033307298491406456,0
2018-10-19,88.20149993896484,-0.0037781598679350603,0
2018-10-22,89.46499633789062,0.014325112382443717,0
2018-10-23,88.43499755859375,-0.011512868959461908,0
2018-10-24,83.20999908447266,-0.059082926650834144,0
2018-10-25,89.1084976196289,0.07088689580645524,0
2018-10-26,82.1405029296875,-0.07819674751655215,0
2018-10-29,76.94400024414062,-0.06326358495753426,0
2018-10-30,76.52100372314453,-0.005497459446531794,0
2018-10-31,79.90049743652344,0.04416426273766638,0
2018-11-01,83.27649688720703,0.04225254609166407,0
2018-11-02,83.27649688720703,0.0,0
2018-11-05,81.38999938964844,-0.022653420449634698,0
2018-11-06,82.1405029296875,0.00922107808904249,0
2018-11-07,87.77449798583984,0.06858973168176319,0
2018-11-08,87.74549865722656,-0.0003303844428476088,0
2018-11-09,85.62149810791016,-0.024206376188181555,0
2018-11-12,81.84249877929688,-0.04413610380713673,0
2018-11-13,81.55850219726562,-0.003470038015299326,0
2018-11-14,79.95050048828125,-0.019715929862163195,0
2018-11-15,80.97200012207031,0.012776650897123432,0
2018-11-16,79.67050170898438,-0.016073437868940443,0
2018-11-19,75.614501953125,-0.05090968010562913,0
2018-11-20,74.77300262451172,-0.011128808718927297,0
2018-11-21,75.83650207519531,0.014223040580892299,0
2018-11-23,75.10299682617188,-0.009672192531983259,0
2018-11-26,79.06649780273438,0.052774205345442304,0
2018-11-27,79.07099914550781,5.693110101656629e-05,0
2018-11-28,83.88749694824219,0.06091358215761211,0
2018-11-29,83.67849731445312,-0.0024914277024860043,0
2018-11-30,84.50849914550781,0.009918938050902604,0
2018-12-03,88.61799621582031,0.04862821032044029,0
2018-12-04,83.41999816894531,-0.05865623540184539,0
2018-12-06,84.95950317382812,0.0184548674019982,0
2018-12-07,81.45649719238281,-0.041231479123390424,0
2018-12-10,82.05149841308594,0.007304527462037358,0
2018-12-11,82.16200256347656,0.0013467657815862122,0
2018-12-12,83.177001953125,0.01235363498916997,0
2018-12-13,82.91899871826172,-0.0031018578309504052,0
2018-12-14,79.59549713134766,-0.04008130390245668,0
2018-12-17,76.04550170898438,-0.04460045543160707,0
2018-12-18,77.5739974975586,0.020099752835132323,0
2018-12-19,74.75399780273438,-0.03635238334743507,0
2018-12-20,73.04149627685547,-0.022908494210543306,0
2018-12-21,68.87249755859375,-0.0570771264386426,0
2018-12-24,67.197998046875,-0.024313035987901577,0
2018-12-26,73.54499816894531,0.09445222040160872,0
2018-12-27,73.08200073242188,-0.006295430662189294,0
2018-12-28,73.9010009765625,0.011206593086295902,0
2018-12-31,75.09850311279297,0.016204139597652434,0
2019-01-02,76.95649719238281,0.024740760502233394,0
2019-01-03,75.01399993896484,-0.025241497784936007,0
2019-01-04,78.76950073242188,0.05006399867375011,0
2019-01-07,81.47550201416016,0.03435341415874271,0
2019-01-08,82.8290023803711,0.01661235994563981,0
2019-01-09,82.97100067138672,0.0017143547179709895,0
2019-01-10,82.81099700927734,-0.0019284287379283116,0
2019-01-11,82.02799987792969,-0.009455231305329326,0
2019-01-14,80.8604965209961,-0.014232985793521946,0
2019-01-15,83.72799682617188,0.035462313843586335,0
2019-01-16,84.18900299072266,0.005505997778829874,0
2019-01-17,84.66100311279297,0.005606434395265758,0
2019-01-18,84.80999755859375,0.0017598946424279838,0
2019-01-22,81.6084976196289,-0.03774908655967102,0
2019-01-23,82.0009994506836,0.004809570602366753,0
2019-01-24,82.74649810791016,0.009091336230296898,0
2019-01-25,83.52850341796875,0.009450615167288179,0
2019-01-28,81.89450073242188,-0.019562216712664893,0
2019-01-29,79.69400024414062,-0.02686994204251958,0
2019-01-30,83.52149963378906,0.04802744720961405,0
2019-01-31,85.9365005493164,0.02891472167185971,0
2019-02-01,81.3115005493164,-0.05381880772938674,0
2019-02-04,81.66549682617188,0.004353581897566405,0
2019-02-05,82.94049835205078,0.015612487224473615,0
2019-02-06,82.01300048828125,-0.011182689786027766,0
2019-02-07,80.71849822998047,-0.015784110453143985,0
2019-02-08,79.41100311279297,-0.016198209157239574,0
2019-02-11,79.55000305175781,0.0017503863887402549,0
2019-02-12,81.90049743652344,0.029547382710171766,0
2019-02-13,82.0,0.001214920135908626,0
2019-02-14,81.13249969482422,-0.010579272014338836,0
2019-02-15,80.39749908447266,-0.009059262479477748,0
2019-02-19,81.37899780273438,0.012208075244112715,0
2019-02-20,81.1050033569336,-0.0033668938325457365,0
2019-02-21,80.97200012207031,-0.0016398893947140447,0
2019-02-22,81.5780029296875,0.0074841032295558385,0
2019-02-25,81.6500015258789,0.0008825736547322105,0
2019-02-26,81.81999969482422,0.00208203509820426,0
2019-02-27,82.05449676513672,0.0028660116253622636,0
2019-02-28,81.99150085449219,-0.0007677325817357916,0
2019-03-01,83.58650207519531,0.019453250691601864,0
2019-03-04,84.80850219726562,0.014619586796095208,0
2019-03-05,84.62149810791016,-0.0022050158240090045,0
2019-03-06,83.44750213623047,-0.013873495481994347,0
2019-03-07,81.29750061035156,-0.02576471998369667,0
2019-03-08,81.04000091552734,-0.0031673752931026256,0
2019-03-11,83.53099822998047,0.030737873720530162,0
2019-03-12,83.65499877929688,0.0014844854239022265,0
2019-03-13,84.54049682617188,0.010585118161452245,0
2019-03-14,84.31099700927734,-0.002714673150861824,0
2019-03-15,85.61799621582031,0.015502120161135613,0
2019-03-18,87.10749816894531,0.017397066258948213,0
2019-03-19,88.09249877929688,0.011307873960989534,0
2019-03-20,89.8635025024414,0.02010391063581385,0
2019-03-21,90.96299743652344,0.012235166707998735,0
2019-03-22,88.2385025024414,-0.029951683771010984,0
2019-03-25,88.71299743652344,0.005377413721055602,0
2019-03-26,89.18800354003906,0.0053544138654035844,0
2019-03-27,88.28500366210938,-0.01012467867973188,0
2019-03-28,88.6709976196289,0.00437213503435796,0
2019-03-29,89.0374984741211,0.004133266392968293,1
2019-04-01,90.70950317382812,0.018778657625842854,1
2019-04-02,90.6989974975586,-0.00011581671050930886,1
2019-04-03,91.03500366210938,0.003704629310371743,1
2019-04-04,90.94300079345703,-0.0010106317894359451,1
2019-04-05,91.86399841308594,0.010127196283313822,1
2019-04-08,92.49299621582031,0.0068470544892456076,1
2019-04-09,91.79199981689453,-0.007578913297284662,1
2019-04-10,92.36650085449219,0.006258726672734749,1
2019-04-11,92.20349884033203,-0.001764730856449126,1
2019-04-12,92.15299987792969,-0.0005476903050044557,1
2019-04-15,92.24349975585938,0.0009820611162909554,1
2019-04-16,93.1520004272461,0.009848939749589336,1
2019-04-17,93.24099731445312,0.0009553942674214166,1
2019-04-18,93.08450317382812,-0.001678383384266291,1
2019-04-22,94.3655014038086,0.01376167016316665,1
2019-04-23,96.1884994506836,0.019318479950358514,1
2019-04-24,95.0875015258789,-0.01144625325368731,1
2019-04-25,95.11250305175781,0.00026293177839042947,1
2019-04-26,97.53150177001953,0.02543302552920257,1
2019-04-29,96.92150115966797,-0.006254395751948416,1
2019-04-30,96.32599639892578,-0.006144196629405907,1
2019-05-01,95.57599639892578,-0.007786060129541195,1
2019-05-02,95.04100036621094,-0.005597598276473326,1
2019-05-03,98.12300109863281,0.03242811755501673,1
2019-05-06,97.52749633789062,-0.006068961956673058,1
2019-05-07,96.05000305175781,-0.015149504925400126,1
2019-05-08,95.88849639892578,-0.0016814851400369646,1
2019-05-09,94.99349975585938,-0.009333722778829934,1
2019-05-10,94.4990005493164,-0.005205610992477072,1
2019-05-13,91.13400268554688,-0.035608819608768605,1
2019-05-14,92.00599670410156,0.009568262041155462,1
2019-05-15,93.55750274658203,0.01686309695084587,1
2019-05-16,95.37850189208984,0.01946395630546416,1
2019-05-17,93.44999694824219,-0.020219492921261684,1
2019-05-20,92.94850158691406,-0.005366456690264809,1
2019-05-21,92.8759994506836,-0.0007800247985996211,1
2019-05-22,92.98400115966797,0.0011628591845380676,1
2019-05-23,90.77400207519531,-0.02376751975512159,1
2019-05-24,91.16400146484375,0.004296377605180091,1
2019-05-28,91.82150268554688,0.007212290050219838,1
2019-05-29,90.95950317382812,-0.009387773958249856,1
2019-05-30,90.81600189208984,-0.001577639243082074,1
2019-05-31,88.75350189208984,-0.022710755340790256,1
2019-06-03,84.6344985961914,-0.04640947352034053,1
2019-06-04,86.47799682617188,0.02178187690076805,1
2019-06-05,86.92500305175781,0.005169016882808464,1
2019-06-06,87.71800231933594,0.009122798271355315,1
2019-06-07,90.20149993896484,0.02831229113708922,1
2019-06-10,93.03150177001953,0.03137422141504986,1
2019-06-11,93.18499755859375,0.001649933470424525,1
2019-06-12,92.76599884033203,-0.004496418192190821,1
2019-06-13,93.51499938964844,0.008074084887562893,1
2019-06-14,93.4834976196289,-0.00033686328637261287,1
2019-06-17,94.30149841308594,0.008750215966301989,1
2019-06-18,95.06849670410156,0.008133468756305495,1
2019-06-19,95.43949890136719,0.0039024725343070887,1
2019-06-20,95.90950012207031,0.004924598579345574,1
2019-06-21,95.56500244140625,-0.0035919036198248655,1
2019-06-24,95.69499969482422,0.0013603018897809793,1
2019-06-25,93.91349792480469,-0.01861645619625707,1
2019-06-26,94.8915023803711,0.010413885939478895,1
2019-06-27,95.21399688720703,0.0033985604479442877,1
2019-06-28,94.68150329589844,-0.005592597818778633,1
2019-07-01,96.1094970703125,0.015082077541072714,1
2019-07-02,96.71549987792969,0.006305337412949363,1
2019-07-03,96.94999694824219,0.0024246069203848197,1
2019-07-05,97.14550018310547,0.002016536782024403,1
2019-07-08,97.61599731445312,0.004843221049465329,1
2019-07-09,99.41500091552734,0.018429393240526393,1
2019-07-10,100.87049865722656,0.014640624938845548,1
2019-07-11,100.05349731445312,-0.008099507325226352,1
2019-07-12,100.55000305175781,0.0049624026209122984,1
2019-07-15,101.04949951171875,0.004967642414728024,1
2019-07-16,100.49500274658203,-0.0054873776497271765,1
2019-07-17,99.60150146484375,-0.008891002112726198,1
2019-07-18,98.8949966430664,-0.007093314974038978,1
2019-07-19,98.22599792480469,-0.006764737761974726,1
2019-07-22,99.28150177001953,0.010745666804249376,1
2019-07-23,99.72450256347656,0.004462067812825987,1
2019-07-24,100.04049682617188,0.003168672237739978,1
2019-07-25,98.69100189208984,-0.013489486526910066,1
2019-07-26,97.15249633789062,-0.015589116785757695,1
2019-07-29,95.62249755859375,-0.015748424764873037,1
2019-07-30,94.92649841308594,-0.007278612913047322,1
2019-07-31,93.33899688720703,-0.01672348135049362,1
2019-08-01,92.76599884033203,-0.006138892274227259,1
2019-08-02,91.16200256347656,-0.01729077783786115,1
2019-08-05,88.25650024414062,-0.03187185710749196,1
2019-08-06,89.3915023803711,0.01286026675758456,1
2019-08-07,89.66999816894531,0.0031154615501278737,1
2019-08-08,91.64450073242188,0.022019656560675394,1
2019-08-09,90.37899780273438,-0.013808825620453047,1
2019-08-12,89.24600219726562,-0.0125360496687702,1
2019-08-13,91.21700286865234,0.022085030397553274,1
2019-08-14,88.14800262451172,-0.033645045853565536,1
2019-08-15,88.80599975585938,0.007464685662255555,1
2019-08-16,89.62850189208984,0.009261785673171152,1
2019-08-19,90.80599975585938,0.013137538159314621,1
2019-08-20,90.06900024414062,-0.008116198419710674,1
2019-08-21,91.177001953125,0.012301698764070057,1
2019-08-22,90.23300170898438,-0.010353490725939274,1
2019-08-23,87.48100280761719,-0.030498806969126657,1
2019-08-26,88.44349670410156,0.011002318967479496,1
2019-08-27,88.09149932861328,-0.003979912470737479,1
2019-08-28,88.2125015258789,0.0013735967509673763,1
2019-08-29,89.31999969482422,0.012554889043934425,0
2019-08-30,88.81449890136719,-0.005659435682760394,0
2019-09-03,89.49199676513672,0.007628234940805445,0
2019-09-04,90.03099822998047,0.006022901313268436,0
2019-09-05,92.03600311279297,0.022270161635782326,0
2019-09-06,91.67549896240234,-0.003916990505865581,0
2019-09-09,91.56749725341797,-0.0011780869502403535,0
2019-09-10,91.02749633789062,-0.005897299060526495,0
2019-09-11,91.14949798583984,0.0013402724765312346,0
2019-09-12,92.17749786376953,0.011278173776551048,0
2019-09-13,91.96700286865234,-0.0022835833039022146,0
2019-09-16,90.39199829101562,-0.01712575737502442,0
2019-09-17,91.12750244140625,0.008136828085409498,0
2019-09-18,90.87300109863281,-0.0027928049815375555,0
2019-09-19,91.07499694824219,0.002222836785043869,0
2019-09-20,89.70800018310547,-0.015009572450642827,0
2019-09-23,89.26499938964844,-0.004938252915601793,0
2019-09-24,87.08049774169922,-0.024472096150627953,0
2019-09-25,88.41649627685547,0.015342109540061655,0
2019-09-26,86.99199676513672,-0.01611124135996367,0
2019-09-27,86.27249908447266,-0.008270849128875435,0
2019-09-30,86.79550170898438,0.006062217161457495,0
2019-10-01,86.78250122070312,-0.00014978297291068365,0
2019-10-02,85.6614990234375,-0.01291737598591125,0
2019-10-03,86.22100067138672,0.0065315416415505645,0
2019-10-04,86.98249816894531,0.008831925999802426,0
2019-10-07,86.63300323486328,-0.00401799145160453,0
2019-10-08,85.27549743652344,-0.01566961490022023,0
2019-10-09,86.09950256347656,0.009662859223618092,0
2019-10-10,86.01300048828125,-0.0010046756673366408,0
2019-10-11,86.59600067138672,0.006778047269550891,0
2019-10-14,86.82150268554688,0.002604069615361304,0
2019-10-15,88.36900329589844,0.017823932579885904,1
2019-10-16,88.87149810791016,0.005686324313618707,1
2019-10-17,89.3740005493164,0.005654258700535264,1
2019-10-18,87.87550354003906,-0.016766587598934568,1
2019-10-21,89.28299713134766,0.01601690499181374,1
2019-10-22,88.2864990234375,-0.011161118465189634,1
2019-10-23,88.1084976196289,-0.0020161792094772757,1
2019-10-24,89.03900146484375,0.010560886524610735,1
2019-10-25,88.06649780273438,-0.010922221117825037,1
2019-10-28,88.85399627685547,0.008942089145920873,1
2019-10-29,88.135498046875,-0.008086279290598686,1
2019-10-30,88.99949645996094,0.009803069503577566,1
2019-10-31,88.83300018310547,-0.0018707552680410355,1
2019-11-01,89.5719985961914,0.008318962677863917,1
2019-11-04,90.23300170898438,0.007379573116068405,1
2019-11-05,90.08550262451172,-0.0016346467664720699,1
2019-11-06,89.78849792480469,-0.003296920048778351,1
2019-11-07,89.41000366210938,-0.004215398090435696,1
2019-11-08,89.29399871826172,-0.0012974492684962868,1
2019-11-11,88.5824966430664,-0.007968083918385438,1
2019-11-12,88.9000015258789,0.003584284648149527,1
2019-11-13,87.65550231933594,-0.013998865975055064,1
2019-11-14,87.7300033569336,0.0008499299602007238,1
2019-11-15,86.97450256347656,-0.00861165809356279,1
2019-11-18,87.62650299072266,0.007496454800304697,1
2019-11-19,87.6395034790039,0.00014836251405148104,1
2019-11-20,87.27649688720703,-0.004142042998724227,1
2019-11-21,86.7354965209961,-0.006198694786181735,1
2019-11-22,87.28600311279297,0.0063469584412145785,1
2019-11-25,88.69200134277344,0.016107946060534006,1
2019-11-26,89.84700012207031,0.013022581087476892,1
2019-11-27,90.92549896240234,0.01200372676735717,1
2019-11-29,90.04000091552734,-0.009738720787676458,1
2019-12-02,89.08000183105469,-0.01066191775556835,1
2019-12-03,88.49800109863281,-0.006533461163659049,1
2019-12-04,88.03450012207031,-0.005237417464897476,1
2019-12-05,87.02400207519531,-0.011478432267733929,1
2019-12-06,87.58000183105469,0.006389039145533015,1
2019-12-09,87.47550201416016,-0.0011931926776630464,1
2019-12-10,86.96050262451172,-0.005887355634324631,1
2019-12-11,87.43599700927734,0.005467935101741261,1
2019-12-12,88.0165023803711,0.00663920342821922,1
2019-12-13,88.0469970703125,0.00034646559584494696,1
2019-12-16,88.46050262451172,0.0046964185941400505,1
2019-12-17,89.53299713134766,0.012123992912275838,1
2019-12-18,89.20149993896484,-0.00370251419034362,1
2019-12-19,89.61399841308594,0.004624344595139496,1
2019-12-20,89.32499694824219,-0.0032249589345579865,1
2019-12-23,89.6500015258789,0.0036384504756830083,1
2019-12-24,89.46050262451172,-0.00211376350409187,1
2019-12-26,93.4384994506836,0.04446651549531899,1
2019-12-27,93.48999786376953,0.0005511476895359024,1
2019-12-30,92.34449768066406,-0.012252649580489328,1
2019-12-31,92.39199829101562,0.0005143848474418178,1
2020-01-02,94.90049743652344,0.02715061035487687,1
2020-01-03,93.74849700927734,-0.012139034655920922,1
2020-01-06,95.14399719238281,0.01488557393050649,1
2020-01-07,95.34300231933594,0.0020916204156393725,1
2020-01-08,94.59850311279297,-0.007808640261289357,1
2020-01-09,95.05249786376953,0.0047991747864684076,1
2020-01-10,94.15799713134766,-0.009410596802031268,1
2020-01-13,94.56500244140625,0.004322578245699482,1
2020-01-14,93.47200012207031,-0.011558211718052602,1
2020-01-15,93.10099792480469,-0.003969126548924895,1
2020-01-16,93.89700317382812,0.00854991102959346,1
2020-01-17,93.23600006103516,-0.00703966144232826,1
2020-01-21,94.5999984741211,0.014629525206926841,1
2020-01-22,94.37300109863281,-0.0023995494624704516,1
2020-01-23,94.22899627685547,-0.0015259112256781338,1
2020-01-24,93.08200073242188,-0.012172426638861644,1
2020-01-27,91.41699981689453,-0.01788746376771211,1
2020-01-28,92.6624984741211,0.01362436592451366,1
2020-01-29,92.9000015258789,0.0025630978623367717,1
2020-01-30,93.53399658203125,0.006824489189870775,1
2020-01-31,100.43599700927734,0.07379135586484753,1
2020-02-03,100.20999908447266,-0.0022501685803328897,1
2020-02-04,102.4834976196289,0.022687342140775613,1
