Date,MSFT_Close,MSFT_Return,MSFT_Position
2018-01-03,79.41826629638672,0.004653569332170315,0
2018-01-04,80.11727142333984,0.008801566183080034,0
2018-01-05,81.11054992675781,0.01239780743617036,0
2018-01-08,81.1933364868164,0.0010206632815750183,0
2018-01-09,81.13814544677734,-0.00067974839349072,0
2018-01-10,80.77025604248047,-0.004534111573183397,0
2018-01-11,81.0093994140625,0.0029607851119879403,0
2018-01-12,82.40737915039062,0.017257006550346565,0
2018-01-16,81.25770568847656,-0.013951098478886759,0
2018-01-17,82.90402221679688,0.02026043578724601,0
2018-01-18,82.86723327636719,-0.00044375338428670474,0
2018-01-19,82.77526092529297,-0.00110987597193557,0
2018-01-22,84.25601959228516,0.017888903646327448,0
2018-01-23,84.52274322509766,0.003165632961338316,0
2018-01-24,84.44915771484375,-0.0008706001183366174,0
2018-01-25,84.91820526123047,0.005554200409796151,0
2018-01-26,86.50935363769531,0.018737423519138874,0
2018-01-29,86.3805923461914,-0.0014884088955647856,0
2018-01-30,85.29531860351562,-0.012563860853445852,0
2018-01-31,87.38307189941406,0.02447676296987744,0
2018-02-01,86.69331359863281,-0.007893500260270359,0
2018-02-02,84.4123764038086,-0.026310416572428608,0
2018-02-05,80.93582916259766,-0.04118527862051846,0
2018-02-06,83.9985122680664,0.03784088131494778,0
2018-02-07,82.41658020019531,-0.0188328581680427,0
2018-02-08,78.18584442138672,-0.051333551677731126,0
2018-02-09,81.10137939453125,0.03728980603485077,0
2018-02-12,81.97511291503906,0.010773349689373157,0
2018-02-13,82.61893463134766,0.00785386800230281,0
2018-02-14,83.91255950927734,0.015657728869319598,0
2018-02-15,85.62207794189453,0.020372616955250722,0
2018-02-16,85.01219177246094,-0.007123001264317308,0
2018-02-20,85.67750549316406,0.007826097725887049,0
2018-02-21,84.54094696044922,-0.01326554182655948,0
2018-02-22,84.76271057128906,0.0026231503054205962,0
2018-02-23,86.91573333740234,0.025400588909936905,0
2018-02-26,88.17241668701172,0.01445864058617552,0
2018-02-27,87.04510498046875,-0.012785310292045438,0
2018-02-28,86.64773559570312,-0.004565097426843079,0
2018-03-01,85.79763793945312,-0.009810962172358884,0
2018-03-02,85.9824447631836,0.0021539849833731584,0
2018-03-05,86.52761840820312,0.006340522725552633,0
2018-03-06,86.23192596435547,-0.003417318646778189,0
2018-03-07,86.73091125488281,0.005786549296528554,0
2018-03-08,87.25760650634766,0.006072751269925014,0
2018-03-09,89.20733642578125,0.02234452671231324,0
2018-03-12,89.41990661621094,0.0023828778993590927,0
2018-03-13,87.2391586303711,-0.024387723811875373,0
2018-03-14,86.72166442871094,-0.005931902711863168,0
2018-03-15,87.0265884399414,0.003516122680983891,0
2018-03-16,87.41471099853516,0.004459815851124649,0
2018-03-19,85.8345947265625,-0.0180760910140072,0
2018-03-20,86.05636596679688,0.0025837046349534987,1
2018-03-21,85.45574188232422,-0.006979426538931466,0
2018-03-22,82.97006225585938,-0.02908733306519906,1
2018-03-23,80.55831146240234,-0.029067723078473606,1
2018-03-26,86.65699768066406,0.07570523894493575,1
2018-03-27,82.67437744140625,-0.045958437816343345,0
2018-03-28,82.60042572021484,-0.0008944938381159062,1
2018-03-29,84.337646484375,0.021031619982740724,1
2018-04-02,81.79649353027344,-0.03013070746018931,1
2018-04-03,82.89613342285156,0.01344360675034495,1
2018-04-04,85.31710815429688,0.0292049174247484,1
2018-04-05,85.36334991455078,0.0005419986829637846,1
2018-04-06,83.37664031982422,-0.023273566427691406,1
2018-04-09,83.8756103515625,0.005984530317176162,1
2018-04-10,85.8253402709961,0.02324549307315138,1
2018-04-11,84.88282775878906,-0.010981750951770453,1
2018-04-12,86.47216796875,0.01872393099906322,1
2018-04-13,86.01016235351562,-0.005342824472740593,1
2018-04-16,87.01736450195312,0.011710269122592099,1
2018-04-17,88.77306365966797,0.02017642303652445,1
2018-04-18,89.11495971679688,0.0038513490808387285,1
2018-04-19,88.81002044677734,-0.0034218639719819643,1
2018-04-20,87.78433990478516,-0.01154915331437023,1
2018-04-23,88.10774230957031,0.003684055779606288,1
2018-04-24,86.0471420288086,-0.02338727819766062,1
2018-04-25,85.29866027832031,-0.008698507967152325,1
2018-04-26,87.10055541992188,0.021124542117334277,1
2018-04-27,88.54205322265625,0.016549811832826444,1
2018-04-30,86.41673278808594,-0.024003514230981016,1
2018-05-01,87.78433990478516,0.015825721160425132,1
2018-05-02,86.40750885009766,-0.015684244549550308,1
2018-05-03,86.92495727539062,0.005988465958330691,1
2018-05-04,87.93219757080078,0.011587469548234308,1
2018-05-07,88.91166687011719,0.01113891528217259,1
2018-05-08,88.53282165527344,-0.004260916797310443,1
2018-05-09,89.57698822021484,0.011794118219875083,1
2018-05-10,90.4732894897461,0.010005932185706001,1
2018-05-11,90.27925109863281,-0.0021447036159248922,1
2018-05-14,90.58419799804688,0.003377818221829365,1
2018-05-15,89.92808532714844,-0.007243125019582131,1
2018-05-16,90.16014862060547,0.0025805430262726414,1
2018-05-17,89.25991821289062,-0.009984792854579427,1
2018-05-18,89.42697143554688,0.0018715368107085073,1
2018-05-21,90.5777587890625,0.012868459426080836,1
2018-05-22,90.48493957519531,-0.0010247461971690797,1
2018-05-23,91.56148529052734,0.011897512673226585,1
2018-05-24,91.2366714477539,-0.0035474942520077324,1
2018-05-25,91.28307342529297,0.0005085891100886641,1
2018-05-29,90.958251953125,-0.0035583976303537046,1
2018-05-30,91.8305892944336,0.009590524472239847,1
2018-05-31,91.72854614257812,-0.0011112109008502014,1
2018-06-01,93.5382308959961,0.019728697657598104,1
2018-06-04,94.35490417480469,0.008730903620752128,1
2018-06-05,94.83748626708984,0.005114541703005848,1
2018-06-06,95.11589813232422,0.002935673183600551,1
2018-06-07,93.62175750732422,-0.015708631830625874,1
2018-06-08,94.31777954101562,0.007434404696333052,1
2018-06-11,93.779541015625,-0.005706649668915986,1
2018-06-12,94.02082061767578,0.0025728383764491713,1
2018-06-13,93.59391021728516,-0.0045405942809901845,1
2018-06-14,94.12290954589844,0.005652069962513329,1
2018-06-15,92.92570495605469,-0.012719587565022561,1
2018-06-18,93.60321044921875,0.007290829738493265,1
2018-06-19,93.60321044921875,0.0,1
2018-06-20,94.54053497314453,0.010013807426341392,1
2018-06-21,93.86305236816406,-0.007166054276855016,1
2018-06-22,93.1855697631836,-0.0072177772604618,1
2018-06-25,91.3109130859375,-0.020117456833823488,1
2018-06-26,91.95126342773438,0.007012856625299602,1
2018-06-27,90.5220947265625,-0.015542676064424943,1
2018-06-28,91.53364562988281,0.011174629866618435,1
2018-06-29,91.51508331298828,-0.00020279228219088896,1
2018-07-02,92.81436157226562,0.014197422023140449,1
2018-07-03,91.9234390258789,-0.009598972953049345,1
2018-07-05,92.5823745727539,0.007168308255846467,1
2018-07-06,93.88162994384766,0.014033506670027673,1
2018-07-09,94.52197265625,0.0068207455791440275,1
2018-07-10,94.77252960205078,0.002650779906085754,1
2018-07-11,94.64261627197266,-0.0013707909942219931,1
2018-07-12,96.69359588623047,0.021670783152950346,1
2018-07-13,97.84436798095703,0.011901223490339063,1
2018-07-16,97.36180877685547,-0.004931905781183854,1
2018-07-17,98.32698059082031,0.00991324859398346,1
2018-07-18,97.55667114257812,-0.007834161525286376,1
2018-07-19,96.88850402832031,-0.006849015105089951,1
2018-07-20,98.62395477294922,0.01791183342165792,1
2018-07-23,100.2016372680664,0.015996950221163875,1
2018-07-24,99.91397094726562,-0.002870874455186745,1
2018-07-25,102.85588073730469,0.02944442866345276,1
2018-07-26,101.73292541503906,-0.010917755156204079,1
2018-07-27,99.93251037597656,-0.01769746649589954,1
2018-07-30,97.78871154785156,-0.021452466470214482,1
2018-07-31,98.4476089477539,0.006737969950446843,1
2018-08-01,98.63323211669922,0.001885502054639332,1
2018-08-02,99.83042907714844,0.012137866059511726,1
2018-08-03,100.2666015625,0.004369133633739031,1
2018-08-06,100.35012817382812,0.0008330452017570877,1
2018-08-07,101.04613494873047,0.006935783616506264,1
2018-08-08,101.61228942871094,0.005602930584803989,1
2018-08-09,101.77934265136719,0.0016440257728220775,1
2018-08-10,101.15753936767578,-0.0061093269763130564,1
2018-08-13,100.42438507080078,-0.007247648583169064,1
2018-08-14,101.67723083496094,0.012475513425119544,1
2018-08-15,100.29845428466797,-0.01356032750863323,1
2018-08-16,100.27982330322266,-0.00018575541944476637,1
2018-08-17,100.22393798828125,-0.0005572937117411803,1
2018-08-20,99.56244659423828,-0.00660013373372248,1
2018-08-21,98.73330688476562,-0.008327835824000762,1
2018-08-22,99.73945617675781,0.010190576247653516,1
2018-08-23,100.20527648925781,0.004670371489438274,1
2018-08-24,100.98785400390625,0.007809743579045181,1
2018-08-27,102.10576629638672,0.011069769760997383,1
2018-08-28,102.72066497802734,0.006022173907942907,1
2018-08-29,104.36031341552734,0.0159622062206346,1
2018-08-30,104.29509735107422,-0.0006249125009184509,1
2018-08-31,104.64911651611328,0.003394398912610175,1
2018-09-04,104.0715103149414,-0.0055194560680590365,1
2018-09-05,101.07170867919922,-0.028824426845196927,1
2018-09-06,101.30460357666016,0.0023042540836046843,1
2018-09-07,100.81082916259766,-0.004874155730631213,1
2018-09-10,101.90083312988281,0.010812369825141444,1
2018-09-11,103.63362121582031,0.01700465082291225,1
2018-09-12,104.0715103149414,0.004225357504483718,1
2018-09-13,105.18946838378906,0.010742210480702008,1
2018-09-14,105.61797332763672,0.004073648725785306,1
2018-09-17,104.47209930419922,-0.01084923320657638,1
2018-09-18,105.46894073486328,0.009541700007017928,1
2018-09-19,104.06220245361328,-0.013337938841979868,1
2018-09-20,105.8043212890625,0.016741129770204255,1
2018-09-21,106.44715118408203,0.0060756487749047405,1
2018-09-24,106.8291244506836,0.00358838411693152,1
2018-09-25,106.62415313720703,-0.0019186838283148377,1
2018-09-26,106.18629455566406,-0.004106560930706937,1
2018-09-27,106.58687591552734,0.003772439386264592,1
2018-09-28,106.54963684082031,-0.00034937767325637914,1
2018-10-01,107.70482635498047,0.010841796822695482,1
2018-10-02,107.27627563476562,-0.003978937014413764,1
2018-10-03,107.29491424560547,0.00017374401497027847,0
2018-10-04,105.07766723632812,-0.020664977691318254,0
2018-10-05,104.46278381347656,-0.005851704163441718,0
2018-10-08,103.27030181884766,-0.011415376377085118,0
2018-10-09,104.58390045166016,0.012720003812100478,0
2018-10-10,98.90100860595703,-0.05433811343008599,0
2018-10-11,98.6680908203125,-0.0023550597605381807,0
2018-10-12,102.07784271240234,0.03455779739672327,0
2018-10-15,100.24254608154297,-0.017979383009006256,0
2018-10-16,103.41004943847656,0.03159839290551303,0
2018-10-17,103.139892578125,-0.002612481686437018,0
2018-10-18,101.08100128173828,-0.01996212372266315,0
2018-10-19,101.23008728027344,0.0014749161231557562,0
2018-10-22,102.13372039794922,0.00892652710230224,0
2018-10-23,100.7083511352539,-0.013955912475738352,0
2018-10-24,95.32357788085938,-0.05346898438603809,0
2018-10-25,100.89466857910156,0.058443994886608674,0
2018-10-26,99.64630126953125,-0.012372975967422817,0
2018-10-29,96.74895477294922,-0.029076307496301967,0
2018-10-30,96.63716888427734,-0.0011554221845002655,0
2018-10-31,99.50655364990234,0.029692351284225538,0
2018-11-01,98.67742919921875,-0.008332360234289071,0
2018-11-02,98.90100860595703,0.002265760352216928,0
2018-11-05,100.15872192382812,0.012716890713239337,0
2018-11-06,100.35433959960938,0.0019530767967468332,0
2018-11-07,104.30442810058594,0.039361411940295854,0
2018-11-08,104.10875701904297,-0.0018759614055336993,0
2018-11-09,102.07784271240234,-0.01950762226725211,0
2018-11-12,99.56244659423828,-0.024641940418461128,0
2018-11-13,99.62765502929688,0.0006549501070856056,0
2018-11-14,98.21484375,-0.014180914715712367,0
2018-11-15,100.37618255615234,0.022006233718132373,0
2018-11-16,101.32120513916016,0.009414808961071497,0
2018-11-19,97.88738250732422,-0.03389046376935345,0
2018-11-20,95.16461944580078,-0.02781526067795015,0
2018-11-21,96.47454833984375,0.013764872929366456,0
2018-11-23,96.43711853027344,-0.00038797600211049055,0
2018-11-26,99.61833190917969,0.032987437071832604,0
2018-11-27,100.24522399902344,0.006292939038723189,0
2018-11-28,103.96908569335938,0.03714752230362839,0
2018-11-29,103.09890747070312,-0.008369586178940791,0
2018-11-30,103.75386047363281,0.0063526667643476475,0
2018-12-03,104.87665557861328,0.010821718824291837,0
2018-12-04,101.53640747070312,-0.03184930039465628,0
2018-12-06,102.16328430175781,0.006173911867381809,0
2018-12-07,98.07450103759766,-0.040022042087871745,0
2018-12-10,100.66622161865234,0.02642603891567208,0
2018-12-11,101.60189819335938,0.009294841503554085,0
2018-12-12,102.06035614013672,0.004512297062647885,0
2018-12-13,102.40655517578125,0.0033921009953088443,0
2018-12-14,99.20661926269531,-0.03124737383845433,0
2018-12-17,96.2686996459961,-0.029614149121639954,0
2018-12-18,97.27921295166016,0.01049680019964927,0
2018-12-19,97.0172348022461,-0.0026930537518251585,0
2018-12-20,94.97750854492188,-0.02102437016971126,0
2018-12-21,91.90858459472656,-0.03231211259604472,0
2018-12-24,88.07241821289062,-0.04173893438520049,0
2018-12-26,94.0886459350586,0.06831000946999555,0
2018-12-27,94.66873168945312,0.006165310900476895,0
2018-12-28,93.9295883178711,-0.007807682202891297,0
2018-12-31,95.03361511230469,0.011753770182590495,0
2019-01-02,94.61260986328125,-0.004430066650899511,0
2019-01-03,91.13199615478516,-0.036788053025127554,0
2019-01-04,95.37046813964844,0.046509153356680155,0
2019-01-07,95.49211120605469,0.0012754793887361782,0
2019-01-08,96.18449401855469,0.00725068075001456,0
2019-01-09,97.55987548828125,0.014299409522924078,0
2019-01-10,96.9330062866211,-0.006425481772324049,0
2019-01-11,96.18449401855469,-0.00772195454098612,0
2019-01-14,95.48275756835938,-0.0072957336559876795,0
2019-01-15,98.25228118896484,0.02900548424800853,0
2019-01-16,98.59846496582031,0.0035234171936391334,0
2019-01-17,99.29084777832031,0.007022247382248992,0
2019-01-18,100.77851104736328,0.014982884146224285,0
2019-01-22,98.87915802001953,-0.018846805808146017,0
2019-01-23,99.8428726196289,0.009746387599844475,0
2019-01-24,99.36566925048828,-0.004779543663157915,0
2019-01-25,100.27325439453125,0.009133789878223109,0
2019-01-28,98.3177719116211,-0.019501536024912447,0
2019-01-29,96.31548309326172,-0.02036548204285238,0
2019-01-30,99.53408813476562,0.0334173171138783,0
2019-01-31,97.70960235595703,-0.018330260647370422,0
2019-02-01,96.165771484375,-0.015800196033526337,0
