Date,GOOG_Close,GOOG_Return,GOOG_Position
2018-01-03,53.7210807800293,0.016413054053437737,0
2018-01-04,53.915618896484375,0.0036212621494278174,0
2018-01-05,54.701229095458984,0.014571106018145707,0
2018-01-08,54.93497848510742,0.0042732017820024115,0
2018-01-09,54.90122985839844,-0.000614337670454046,0
2018-01-10,54.7200927734375,-0.0032993265438338026,0
2018-01-11,54.86450958251953,0.002639191597864743,0
2018-01-12,55.695274353027344,0.015142116038753484,0
2018-01-16,55.67046356201172,-0.0004454738988870499,0
2018-01-17,56.17765808105469,0.00911065736821115,0
2018-01-18,56.0689697265625,-0.0019347256223348763,0
2018-01-19,56.45209884643555,0.006833175671703939,0
2018-01-22,57.360286712646484,0.016087760858660927,0
2018-01-23,58.063018798828125,0.012251195495274647,0
2018-01-24,57.778648376464844,-0.004897616903946078,0
2018-01-25,58.08287048339844,0.005265303282129263,0
2018-01-26,58.35433578491211,0.004673758360328684,0
2018-01-29,58.341426849365234,-0.00022121639074867971,0
2018-01-30,57.75135803222656,-0.010114062151105774,0
2018-01-31,58.06153106689453,0.005370835340268387,0
2018-02-01,57.95035934448242,-0.0019147225429523296,0
2018-02-02,55.18113327026367,-0.04778617605729163,0
2018-02-05,52.39701843261719,-0.05045410763875713,0
2018-02-06,53.62778091430664,0.023489170157119155,0
2018-02-07,52.03870391845703,-0.02963160080013083,0
2018-02-08,49.703216552734375,-0.044879814250990746,0
2018-02-09,51.502723693847656,0.03620504397746638,0
2018-02-12,52.205448150634766,0.01364441346761347,0
2018-02-13,52.21338653564453,0.0001520604705251838,0
2018-02-14,53.08683776855469,0.016728492267282347,0
2018-02-15,54.070465087890625,0.01852864779070673,0
2018-02-16,54.33249282836914,0.00484604192053073,0
2018-02-20,54.712650299072266,0.006996871501994351,0
2018-02-21,55.153343200683594,0.008054680210196397,0
2018-02-22,54.919593811035156,-0.004238172630766979,0
2018-02-23,55.92009353637695,0.018217536873711637,0
2018-02-26,56.761775970458984,0.015051520497448845,0
2018-02-27,55.49825668334961,-0.02226003794819531,0
2018-02-28,54.82530212402344,-0.012125688256583889,0
2018-03-01,53.077911376953125,-0.031871976612503516,0
2018-03-02,53.544410705566406,0.008788954133862825,0
2018-03-05,54.14044189453125,0.011131529530548745,0
2018-03-06,54.34539794921875,0.003785636901279199,0
2018-03-07,55.068973541259766,0.013314385750144542,0
2018-03-08,55.88088607788086,0.014743556750931308,0
2018-03-09,57.57021713256836,0.030230928198473617,0
2018-03-12,57.79155349731445,0.0038446331414108137,0
2018-03-13,56.484859466552734,-0.022610467303365356,0
2018-03-14,57.046634674072266,0.00994558918664179,0
2018-03-15,57.05111312866211,7.850514961016408e-05,0
2018-03-16,56.363765716552734,-0.012047922896075036,0
2018-03-19,54.58163070678711,-0.03161845180337641,0
2018-03-20,54.4769172668457,-0.001918474010128568,0
2018-03-21,54.13795852661133,-0.0062220616958563735,0
2018-03-22,52.06351089477539,-0.038317803040472054,0
2018-03-23,50.69824981689453,-0.026222992925701183,0
2018-03-26,52.26848220825195,0.03097212225330437,0
2018-03-27,49.88088607788086,-0.045679461685117606,0
2018-03-28,49.85408401489258,-0.0005373213087360718,0
2018-03-29,51.20545196533203,0.02710646433772146,0
2018-04-02,49.948875427246094,-0.024539897410468803,0
2018-04-03,50.293296813964844,0.0068954783020174215,0
2018-04-04,50.87542724609375,0.011574712118837871,0
2018-04-05,51.00792694091797,0.002604394734284865,0
2018-04-06,49.97716522216797,-0.020207873179083014,0
2018-04-09,50.39453125,0.008351134482651679,0
2018-04-10,51.19800567626953,0.015943682902488154,0
2018-04-11,50.61885452270508,-0.011311986588432577,0
2018-04-12,51.24118423461914,0.012294425027633116,0
2018-04-13,51.080387115478516,-0.0031380445542472657,0
2018-04-16,51.51264572143555,0.008462320478891838,0
2018-04-17,53.30818176269531,0.03485621862580057,0
2018-04-18,53.2049560546875,-0.0019363952135401652,0
2018-04-19,53.980140686035156,0.014569782381755436,0
2018-04-20,53.248626708984375,-0.013551538913273431,0
2018-04-23,52.975181579589844,-0.005135252236437404,0
2018-04-24,50.619346618652344,-0.0444705405567718,0
2018-04-25,50.678897857666016,0.0011764521470873923,0
2018-04-26,51.61487579345703,0.018468790272822222,0
2018-04-27,51.11909866333008,-0.009605314795503195,0
2018-04-30,50.487831115722656,-0.012348956928308619,0
2018-05-01,51.479400634765625,0.01963977253786564,0
2018-05-02,50.837711334228516,-0.012464972253460105,0
2018-05-03,50.80495071411133,-0.0006444157153693286,0
2018-05-04,52.02033615112305,0.02392257880242643,0
2018-05-07,52.346885681152344,0.006277343711902361,0
2018-05-08,52.303218841552734,-0.0008341821873718569,0
2018-05-09,53.734981536865234,0.027374274987737923,0
2018-05-10,54.469970703125,0.013678038872229292,0
2018-05-11,54.504207611083984,0.0006285464728001955,1
2018-05-14,54.60048294067383,0.0017663834373451426,1
2018-05-15,53.55978775024414,-0.01906018288447109,1
2018-05-16,53.685848236083984,0.002353640504097587,1
2018-05-17,53.52803039550781,-0.0029396544110128486,1
2018-05-18,52.921085357666016,-0.01133882628143057,1
2018-05-21,53.5771598815918,0.012397223516708245,1
2018-05-22,53.08832550048828,-0.009123932328325424,1
2018-05-23,53.582618713378906,0.009310770460938311,1
2018-05-24,53.56028747558594,-0.00041676271763468886,1
2018-05-25,53.38261795043945,-0.0033171876687082547,1
2018-05-29,52.62133026123047,-0.014260965805681702,1
2018-05-30,52.99254608154297,0.0070544742686977635,1
2018-05-31,53.845645904541016,0.016098487166201325,1
2018-06-01,55.55830001831055,0.03180673358075725,1
2018-06-04,56.54043197631836,0.01767750196971707,1
2018-06-05,56.55880355834961,0.00032492822196594773,1
2018-06-06,56.42083740234375,-0.0024393400730891024,1
2018-06-07,55.77468490600586,-0.011452373379893355,1
2018-06-08,55.62628936767578,-0.0026606253102130495,1
2018-06-11,56.07890319824219,0.008136689247322249,1
2018-06-12,56.54193115234375,0.008256722719143239,1
2018-06-13,56.31711196899414,-0.003976149713455501,1
2018-06-14,57.17715835571289,0.015271493097732902,1
2018-06-15,57.18410873413086,0.00012155865415230949,1
2018-06-18,58.23622131347656,0.018398688073243408,1
2018-06-19,57.96823501586914,-0.004601711642053363,1
2018-06-20,58.05656433105469,0.0015237537448116178,1
2018-06-21,57.45209884643555,-0.010411664754605754,1
2018-06-22,57.34390640258789,-0.0018831765247923071,1
2018-06-25,55.82183074951172,-0.026542936269292605,1
2018-06-26,55.50669479370117,-0.005645389117111765,1
2018-06-27,54.788082122802734,-0.012946414366217796,1
2018-06-28,55.296268463134766,0.009275490592880686,1
2018-06-29,55.36724090576172,0.0012834942501458446,1
2018-07-02,55.953338623046875,0.010585640673024033,1
2018-07-03,54.73398971557617,-0.021792245779744368,1
2018-07-05,55.79502868652344,0.019385376006041843,1
2018-07-06,56.5841064453125,0.014142438445948091,1
2018-07-09,57.272945404052734,0.01217371806349865,1
2018-07-10,57.212890625,-0.0010485715136362428,1
2018-07-11,57.2655029296875,0.0009195882975454595,1
2018-07-12,58.73348617553711,0.025634687041028004,1
2018-07-13,58.99850082397461,0.004512155938529716,1
2018-07-16,58.75234603881836,-0.004172221017796129,1
2018-07-17,59.49378204345703,0.012619683376537738,1
2018-07-18,59.34886932373047,-0.002435762440194389,1
2018-07-19,58.90619659423828,-0.0074588233025558726,1
2018-07-20,58.80445861816406,-0.001727118401057437,1
