Date,GC=F_Close,GC=F_Return,GC=F_Position
2018-02-27,1315.5,-0.011422523280690933,0
2018-02-28,1315.5,0.0,0
2018-03-01,1302.9000244140625,-0.00957808862480991,0
2018-03-02,1321.0999755859375,0.013968801006093878,0
2018-03-05,1318.0999755859375,-0.00227083495226732,0
2018-03-06,1333.5999755859375,0.01175935079818946,0
2018-03-07,1326.0,-0.005698842025396944,0
2018-03-08,1319.9000244140625,-0.004600283247313319,0
2018-03-09,1322.4000244140625,0.0018940828500324525,0
2018-03-12,1319.4000244140625,-0.0022686024989519993,0
2018-03-13,1325.9000244140625,0.004926481642962388,0
2018-03-14,1324.4000244140625,-0.0011313070158988081,0
2018-03-15,1316.800048828125,-0.0057384290590751785,0
2018-03-16,1311.300048828125,-0.004176792068693147,0
2018-03-19,1316.800048828125,0.004194310832913661,0
2018-03-20,1311.0999755859375,-0.004328731037988809,0
2018-03-21,1320.699951171875,0.007322077465257593,0
2018-03-22,1326.5999755859375,0.00446734658302006,0
2018-03-23,1349.300048828125,0.017111468159164644,0
2018-03-26,1354.4000244140625,0.0037797194110877896,0
2018-03-27,1341.300048828125,-0.00967216136281801,0
2018-03-28,1324.199951171875,-0.012748898109106954,0
2018-03-29,1322.800048828125,-0.001057168400067643,0
2018-04-02,1342.0999755859375,0.014590207170698477,0
2018-04-03,1332.800048828125,-0.006929384492203927,0
2018-04-04,1335.800048828125,0.002250900277680712,0
2018-04-05,1324.300048828125,-0.00860907289986157,0
2018-04-06,1331.9000244140625,0.0057388622711769255,0
2018-04-09,1336.300048828125,0.003303569587363109,0
2018-04-10,1342.0,0.00426547254628451,0
2018-04-11,1356.5,0.0108047690014903,0
2018-04-12,1338.4000244140625,-0.013343144552847352,0
2018-04-13,1344.800048828125,0.004781847203614964,0
2018-04-16,1347.5,0.0020076971102340746,0
2018-04-17,1347.199951171875,-0.00022267074443416135,0
2018-04-18,1351.199951171875,0.002969121247755835,0
2018-04-19,1346.800048828125,-0.0032562925568003775,0
2018-04-20,1336.699951171875,-0.007499329737208016,0
2018-04-23,1322.5,-0.01062314033858236,0
2018-04-24,1331.4000244140625,0.006729697099480125,0
2018-04-25,1321.199951171875,-0.007661163478404176,0
2018-04-26,1316.300048828125,-0.0037086758438069634,0
2018-04-27,1320.300048828125,0.003038820824751154,0
2018-04-30,1316.199951171875,-0.003105428693946588,0
2018-05-01,1303.800048828125,-0.009420986782980645,0
2018-05-02,1302.5999755859375,-0.0009204427038226326,0
2018-05-03,1310.699951171875,0.006218313939622133,0
2018-05-04,1312.699951171875,0.001525902246514832,0
2018-05-07,1312.199951171875,-0.0003808943540781762,0
2018-05-08,1312.0,-0.00015237858505967594,0
2018-05-09,1311.300048828125,-0.0005334993688071998,0
2018-05-10,1320.800048828125,0.007244718711396203,0
2018-05-11,1319.0,-0.001362847336144557,0
2018-05-14,1316.5,-0.0018953752843062777,0
2018-05-15,1288.9000244140625,-0.020964660528627,0
2018-05-16,1290.199951171875,0.0010085551502752033,0
2018-05-17,1288.199951171875,-0.0015501473226560147,0
2018-05-18,1290.199951171875,0.0015525540100980173,0
2018-05-21,1290.199951171875,0.0,0
2018-05-22,1291.699951171875,0.0011626104919919555,0
2018-05-23,1289.300048828125,-0.001857941034659527,0
2018-05-24,1303.699951171875,0.01116877514806447,0
2018-05-25,1303.300048828125,-0.00030674415795639565,0
2018-05-29,1298.699951171875,-0.00352957683104993,0
2018-05-30,1301.5,0.0021560398347582055,0
2018-05-31,1300.0999755859375,-0.0010757006638973943,0
2018-06-01,1294.800048828125,-0.004076553232318814,0
2018-06-04,1293.0999755859375,-0.0013130006009237638,0
2018-06-05,1297.5,0.0034026946849710082,0
2018-06-06,1297.0999755859375,-0.00030830398000958326,0
2018-06-07,1298.699951171875,0.0012335021324896278,0
2018-06-08,1298.0999755859375,-0.000461981680523027,0
2018-06-11,1298.9000244140625,0.0006163229667759396,0
2018-06-12,1295.0999755859375,-0.0029255899273996633,0
2018-06-13,1296.9000244140625,0.0013898917937285038,0
2018-06-14,1304.0,0.005474574332855919,0
2018-06-15,1274.5999755859375,-0.022546030992379174,0
2018-06-18,1276.199951171875,0.0012552766488183043,0
2018-06-19,1275.5999755859375,-0.0004701266328889231,0
2018-06-20,1271.199951171875,-0.00344937637055176,0
2018-06-21,1267.199951171875,-0.0031466332234457717,0
2018-06-22,1267.4000244140625,0.00015788608735545218,0
2018-06-25,1265.5999755859375,-0.0014202688917867023,0
2018-06-26,1256.5999755859375,-0.007111251717457745,0
2018-06-27,1252.800048828125,-0.003023974877956359,0
2018-06-28,1247.800048828125,-0.0039910598699904876,0
2018-06-29,1251.300048828125,0.0028049365788109792,0
2018-07-02,1239.800048828125,-0.009190441581753306,0
2018-07-03,1251.5999755859375,0.009517604688728643,0
2018-07-05,1257.300048828125,0.004554229269235099,0
2018-07-06,1254.300048828125,-0.0023860652855268727,0
2018-07-09,1258.0999755859375,0.003029519740003872,0
2018-07-10,1253.800048828125,-0.003417794166802879,0
2018-07-11,1242.800048828125,-0.008773328737928576,0
2018-07-12,1245.0,0.0017701569725150357,0
2018-07-13,1239.5999755859375,-0.004337369007279102,0
2018-07-16,1238.0999755859375,-0.0012100677876272226,0
2018-07-17,1225.699951171875,-0.01001536601129005,0
2018-07-18,1226.300048828125,0.0004895958881911966,0
2018-07-19,1222.4000244140625,-0.0031803182408656205,0
2018-07-20,1229.5,0.005808225985058257,0
2018-07-23,1224.0,-0.004473363155754417,0
2018-07-24,1223.9000244140625,-8.167940027570264e-05,0
2018-07-25,1231.4000244140625,0.006127951507796325,0
2018-07-26,1225.300048828125,-0.004953691298520191,0
2018-07-27,1222.5999755859375,-0.0022036016768054445,0
2018-07-30,1221.300048828125,-0.0010632478192137418,0
2018-07-31,1223.699951171875,0.001965039095882082,0
2018-08-01,1217.9000244140625,-0.004739664124574161,0
2018-08-02,1210.5999755859375,-0.005993963939393998,0
2018-08-03,1214.199951171875,0.0029737119267618795,0
2018-08-06,1208.5999755859375,-0.004612070343548269,0
2018-08-07,1209.5999755859375,0.0008274036241935345,0
2018-08-08,1212.5999755859375,0.0024801587802172342,0
2018-08-09,1211.9000244140625,-0.0005772317218930567,0
2018-08-10,1211.0999755859375,-0.0006601607492431327,0
2018-08-13,1191.300048828125,-0.016348713695773287,0
2018-08-14,1193.0,0.0014269714615955387,0
2018-08-15,1177.5,-0.012992455993294239,0
2018-08-16,1176.199951171875,-0.0011040754378981443,0
2018-08-17,1176.5,0.00025510018753704955,0
2018-08-20,1186.800048828125,0.008754822633340487,0
2018-08-21,1192.5999755859375,0.004887029422976141,0
2018-08-22,1196.300048828125,0.00310252667946731,0
2018-08-23,1187.0,-0.007774010238681517,0
2018-08-24,1206.300048828125,0.016259518810551876,0
2018-08-27,1209.0,0.002238208623549287,0
2018-08-28,1207.4000244140625,-0.0013233875814205875,0
2018-08-29,1204.5,-0.0024018753978987117,0
2018-08-30,1197.699951171875,-0.005645536594541256,0
2018-08-31,1200.300048828125,0.0021709090442110224,0
2018-09-04,1192.699951171875,-0.0063318314980242985,0
2018-09-05,1194.9000244140625,0.0018446158566753912,0
2018-09-06,1197.9000244140625,0.002510670297685369,0
2018-09-07,1193.5999755859375,-0.003589655848139972,0
2018-09-10,1193.0,-0.0005026605212881119,0
2018-09-11,1195.4000244140625,0.0020117555859702207,0
2018-09-12,1204.699951171875,0.007779761224591786,0
2018-09-13,1202.0,-0.002241181440447937,0
2018-09-14,1195.0,-0.005823627287853572,0
2018-09-17,1199.699951171875,0.003933013532949836,0
2018-09-18,1196.800048828125,-0.0024171896822345884,0
2018-09-19,1202.199951171875,0.004511950303676349,0
2018-09-20,1206.199951171875,0.003327233540561192,1
2018-09-21,1196.199951171875,-0.008290499423652453,1
2018-09-24,1199.300048828125,0.0025916216207941822,1
2018-09-25,1200.0,0.0005836330721065153,1
2018-09-26,1194.0,-0.0050000000000000044,1
2018-09-27,1182.300048828125,-0.009798954080297295,1
2018-09-28,1191.5,0.0077814013295471884,1
2018-10-01,1187.0999755859375,-0.003692844661403738,1
2018-10-02,1202.4000244140625,0.012888593330627529,1
2018-10-03,1198.300048828125,-0.0034098265990434307,1
2018-10-04,1197.199951171875,-0.0009180485783387704,1
2018-10-05,1201.199951171875,0.003341129437972823,1
2018-10-08,1184.4000244140625,-0.01398595358035326,1
2018-10-09,1187.199951171875,0.002364004306059986,1
2018-10-10,1189.300048828125,0.0017689502549060876,1
2018-10-11,1223.5,0.028756369097582946,1
2018-10-12,1218.0999755859375,-0.004413587588118051,1
2018-10-15,1226.4000244140625,0.00681393070723324,1
2018-10-16,1227.300048828125,0.0007338750783967285,1
2018-10-17,1223.699951171875,-0.0029333476028844396,1
2018-10-18,1226.5,0.00228818251193319,1
2018-10-19,1225.300048828125,-0.000978353992560077,1
2018-10-22,1221.199951171875,-0.0033461988842417023,1
2018-10-23,1233.4000244140625,0.009990233974772167,1
2018-10-24,1227.800048828125,-0.004540275235196178,1
2018-10-25,1229.0999755859375,0.0010587446702361447,1
2018-10-26,1232.5,0.0027662716472203197,1
2018-10-29,1224.5,-0.006490872210953347,1
2018-10-30,1222.5999755859375,-0.001551673674203724,1
2018-10-31,1212.300048828125,-0.0084246090000748,1
2018-11-01,1236.0,0.01954957536691082,0
2018-11-02,1230.9000244140625,-0.00412619383975521,1
2018-11-05,1229.800048828125,-0.0008936351971079448,1
2018-11-06,1223.800048828125,-0.004878841894434327,1
2018-11-07,1226.199951171875,0.0019610248798798136,1
2018-11-08,1222.9000244140625,-0.0026911816092136664,1
2018-11-09,1206.4000244140625,-0.013492517516226044,1
2018-11-12,1201.300048828125,-0.004227433258230051,0
2018-11-13,1199.199951171875,-0.0017481874393484587,0
2018-11-14,1207.9000244140625,0.0072548979289781546,0
2018-11-15,1212.800048828125,0.004056647334235608,0
2018-11-16,1220.800048828125,0.006596305803030056,0
2018-11-19,1223.0999755859375,0.0018839504143370878,0
2018-11-20,1219.0,-0.0033521181160790503,0
2018-11-21,1225.800048828125,0.005578382959905648,0
2018-11-23,1221.0,-0.003915849760908308,0
2018-11-26,1220.199951171875,-0.0006552406454750637,0
2018-11-27,1211.199951171875,-0.0073758403213805,0
2018-11-28,1221.4000244140625,0.00842146107446462,0
2018-11-29,1224.0999755859375,0.0022105380038535127,0
2018-11-30,1220.199951171875,-0.003186034222568912,0
2018-12-03,1233.9000244140625,0.011227728069510334,0
2018-12-04,1241.0999755859375,0.005835117132195533,1
2018-12-06,1238.0999755859375,-0.002417210586587615,1
2018-12-07,1246.800048828125,0.007026955345888153,1
2018-12-10,1243.699951171875,-0.0024864433227795857,1
2018-12-11,1241.9000244140625,-0.0014472355298531525,1
2018-12-12,1244.4000244140625,0.0020130444889712162,1
2018-12-13,1242.699951171875,-0.0013661790492072168,1
2018-12-14,1237.0,-0.004586747723374307,1
2018-12-17,1247.4000244140625,0.00840745708493329,1
2018-12-18,1249.199951171875,0.0014429426988811223,1
2018-12-19,1252.0999755859375,0.0023215053853804513,1
2018-12-20,1263.5999755859375,0.00918457010161533,1
2018-12-21,1253.800048828125,-0.007755561053464088,1
2018-12-24,1267.5,0.010926743211311596,1
2018-12-26,1269.199951171875,0.0013411843565089843,1
2018-12-27,1277.300048828125,0.006382050084993374,1
2018-12-28,1279.9000244140625,0.0020355245334273686,1
2018-12-31,1278.300048828125,-0.0012500785650582102,1
2019-01-02,1281.0,0.0021121419609975156,1
2019-01-03,1291.800048828125,0.008430951466139813,1
2019-01-04,1282.699951171875,-0.0070445094536923936,1
2019-01-07,1286.800048828125,0.0031964588854191955,1
2019-01-08,1283.199951171875,-0.002797713335128127,1
2019-01-09,1289.300048828125,0.004753816932956623,1
2019-01-10,1284.699951171875,-0.003567903111794002,1
2019-01-11,1287.0999755859375,0.0018681594965994641,1
2019-01-14,1289.0999755859375,0.0015538808468158471,1
2019-01-15,1286.199951171875,-0.0022496505073195117,1
2019-01-16,1291.5999755859375,0.004198433073444363,1
2019-01-17,1291.0,-0.00046452121189100026,1
2019-01-18,1281.300048828125,-0.007513517561483329,1
2019-01-22,1282.5,0.0009365106736494155,1
2019-01-23,1283.0999755859375,0.0004678172210039744,1
2019-01-24,1279.0999755859375,-0.0031174499852775206,1
2019-01-25,1297.4000244140625,0.014306973010254298,1
2019-01-28,1302.4000244140625,0.0038538614967715823,1
2019-01-29,1308.199951171875,0.004453260633515255,1
2019-01-30,1309.9000244140625,0.0012995515254869971,1
2019-01-31,1319.699951171875,0.007481431082647871,0
2019-02-01,1316.9000244140625,-0.0021216389038479777,0
2019-02-04,1314.300048828125,-0.001974315086746503,0
2019-02-05,1314.199951171875,-7.616042952995894e-05,0
2019-02-06,1309.5,-0.003576283173412076,0
2019-02-07,1309.4000244140625,-7.634638101372548e-05,0
2019-02-08,1313.699951171875,0.003283890848968518,0
2019-02-11,1307.0,-0.0051000619783067025,0
2019-02-12,1309.199951171875,0.0016832067114576077,0
2019-02-13,1310.800048828125,0.001222195016748806,0
2019-02-14,1309.800048828125,-0.0007628928614200614,0
2019-02-15,1318.0999755859375,0.0063367891650625285,0
2019-02-19,1340.0999755859375,0.016690691455494733,0
2019-02-20,1343.300048828125,0.002387936199154339,0
2019-02-21,1323.5,-0.014739855660243828,0
2019-02-22,1329.199951171875,0.004306725479316098,0
2019-02-25,1325.9000244140625,-0.0024826413474535736,0
2019-02-26,1325.0999755859375,-0.0006034005682129528,0
2019-02-27,1317.699951171875,-0.005584502717080109,0
2019-02-28,1312.800048828125,-0.003718526618591955,0
2019-03-01,1296.4000244140625,-0.012492400825778516,0
2019-03-04,1284.800048828125,-0.008947836599417225,0
2019-03-05,1282.0,-0.0021793654434236753,0
2019-03-06,1284.9000244140625,0.0022621095273498426,0
2019-03-07,1283.800048828125,-0.0008560787337824616,0
2019-03-08,1297.0,0.01028193696045121,0
2019-03-11,1288.800048828125,-0.006322244542694699,0
2019-03-12,1296.300048828125,0.005819366632410894,0
2019-03-13,1307.5,0.008639937321609947,0
2019-03-14,1293.4000244140625,-0.010783920142208414,0
2019-03-15,1301.800048828125,0.006494529345526967,0
2019-03-18,1300.300048828125,-0.0011522506865400128,0
2019-03-19,1305.0,0.0036145128011881855,0
2019-03-20,1300.5,-0.0034482758620689724,0
2019-03-21,1306.0999755859375,0.004306017367118331,0
2019-03-22,1311.5999755859375,0.004211009955445988,0
2019-03-25,1321.9000244140625,0.007853041338708122,0
2019-03-26,1314.300048828125,-0.005749281674539808,0
2019-03-27,1309.9000244140625,-0.003347808149277376,0
2019-03-28,1289.800048828125,-0.015344663876106557,0
2019-03-29,1293.0,0.0024809668558956055,0
2019-04-01,1288.4000244140625,-0.0035575990610499097,0
2019-04-02,1290.0,0.0012418313843676199,0
2019-04-03,1289.9000244140625,-7.750045421506258e-05,0
2019-04-04,1289.0,-0.0006977474199765243,0
2019-04-05,1290.4000244140625,0.0010861322064099621,0
2019-04-08,1297.0999755859375,0.005192150530931139,0
2019-04-09,1303.5,0.004934102640138827,0
2019-04-10,1309.0999755859375,0.004296107085490997,0
2019-04-11,1288.5999755859375,-0.015659613766950464,0
2019-04-12,1290.5999755859375,0.0015520720455473036,0
2019-04-15,1286.800048828125,-0.0029443102663064824,0
2019-04-16,1272.5999755859375,-0.011035182393037135,0
2019-04-17,1272.199951171875,-0.00031433633642674597,0
2019-04-18,1271.9000244140625,-0.00023575441701295663,0
2019-04-22,1273.5,0.001257941312387878,0
2019-04-23,1269.300048828125,-0.0032979593026108978,0
2019-04-24,1275.5,0.004884543396653118,0
2019-04-25,1275.800048828125,0.00023524016317133523,0
2019-04-26,1284.9000244140625,0.007132760023246698,1
2019-04-29,1278.5999755859375,-0.004903143208358163,1
2019-04-30,1282.800048828125,0.003284900142644487,1
2019-05-01,1281.4000244140625,-0.0010913816345279326,1
2019-05-02,1269.699951171875,-0.009130695348267603,1
2019-05-03,1279.199951171875,0.007482082669399093,1
2019-05-06,1281.699951171875,0.0019543465411406835,1
2019-05-07,1283.5,0.001404422951314821,1
2019-05-08,1279.4000244140625,-0.0031943713174424904,1
2019-05-09,1283.5,0.0032046080254024556,1
2019-05-10,1285.699951171875,0.001714025065738145,1
2019-05-13,1300.0999755859375,0.011200143860110812,1
2019-05-14,1294.699951171875,-0.004153545508397416,1
2019-05-15,1296.300048828125,0.0012358829972933805,1
2019-05-16,1285.0,-0.00871715529004291,1
2019-05-17,1274.5,-0.008171206225680905,1
2019-05-20,1276.0999755859375,0.0012553751164672278,0
2019-05-21,1272.0,-0.003212895278095207,0
2019-05-22,1273.5999755859375,0.001257842441774848,0
2019-05-23,1284.800048828125,0.008794027525820924,0
2019-05-24,1283.0,-0.0014010342152204203,0
2019-05-28,1276.5,-0.005066250974279041,0
2019-05-29,1280.5999755859375,0.0032118884339502607,0
2019-05-30,1287.0999755859375,0.005075745840949164,0
2019-05-31,1305.800048828125,0.014528842822543409,0
2019-06-03,1322.699951171875,0.012942182349370057,1
2019-06-04,1323.4000244140625,0.0005292759265373981,1
2019-06-05,1328.300048828125,0.0037026026323612182,1
2019-06-06,1337.5999755859375,0.007001375002596122,1
2019-06-07,1341.199951171875,0.0026913693567918173,1
2019-06-10,1324.699951171875,-0.012302416194977517,1
2019-06-11,1326.4000244140625,0.0012833647654955094,1
2019-06-12,1331.9000244140625,0.0041465620467171505,1
2019-06-13,1339.199951171875,0.005480836867634897,1
2019-06-14,1340.0999755859375,0.0006720612655899405,1
2019-06-17,1338.699951171875,-0.0010447163939767412,1
2019-06-18,1346.5999755859375,0.005901265931284261,1
2019-06-19,1344.5999755859375,-0.0014852220676223604,1
2019-06-20,1392.9000244140625,0.0359215005987763,1
2019-06-21,1396.199951171875,0.0023691052480243613,1
2019-06-24,1414.300048828125,0.012963829171500851,1
2019-06-25,1414.9000244140625,0.00042422086206861387,1
2019-06-26,1411.5999755859375,-0.002332354775024914,1
2019-06-27,1408.4000244140625,-0.002266896590549128,1
2019-06-28,1409.699951171875,0.0009229812093713985,1
2019-07-01,1385.5999755859375,-0.0170958192670031,1
2019-07-02,1404.5999755859375,0.013712471373251489,1
2019-07-03,1417.699951171875,0.009326481427904598,1
2019-07-05,1396.699951171875,-0.014812725346178723,1
2019-07-08,1397.0,0.0002148269768844635,1
2019-07-09,1397.5,0.0003579098067287845,1
2019-07-10,1410.0999755859375,0.00901608270907861,1
2019-07-11,1404.300048828125,-0.004113131592249353,1
2019-07-12,1409.9000244140625,0.00398773438098976,1
2019-07-15,1411.4000244140625,0.0010639052230836388,1
2019-07-16,1409.199951171875,-0.001558787873126799,1
2019-07-17,1421.300048828125,0.008586501614755049,1
2019-07-18,1426.0999755859375,0.00337713824872532,1
2019-07-19,1425.0999755859375,-0.0007012131106650665,1
2019-07-22,1425.300048828125,0.00014039242552454922,1
2019-07-23,1420.0999755859375,-0.003648405994557402,1
2019-07-24,1422.800048828125,0.0019013261661902092,1
2019-07-25,1413.9000244140625,-0.006255288240531676,1
2019-07-26,1418.5,0.003253395223501654,1
2019-07-29,1419.5999755859375,0.0007754498314680447,1
2019-07-30,1429.699951171875,0.007114663116113862,1
2019-07-31,1426.0999755859375,-0.0025179937811333764,1
2019-08-01,1420.9000244140625,-0.0036462739365369368,1
2019-08-02,1445.5999755859375,0.017383313918979404,1
2019-08-05,1464.5999755859375,0.013143331710626871,1
2019-08-06,1472.4000244140625,0.0053257196218403635,1
2019-08-07,1507.300048828125,0.023702814340790912,1
2019-08-08,1497.699951171875,-0.006369068762197561,1
2019-08-09,1496.5999755859375,-0.0007344432274815071,1
2019-08-12,1505.300048828125,0.005813225567360636,1
2019-08-13,1502.199951171875,-0.0020594549629248116,1
2019-08-14,1515.9000244140625,0.009120006448875229,1
2019-08-15,1519.5999755859375,0.0024407619976820616,1
2019-08-16,1512.5,-0.004672266188474938,1
2019-08-19,1500.4000244140625,-0.007999983858471116,1
2019-08-20,1504.5999755859375,0.0027992209434382076,1
2019-08-21,1504.5999755859375,0.0,1
2019-08-22,1497.300048828125,-0.0048517392504739965,1
2019-08-23,1526.5999755859375,0.019568507181138672,1
2019-08-26,1526.300048828125,-0.00019646715748000698,1
2019-08-27,1541.0,0.009631101815898768,1
2019-08-28,1537.800048828125,-0.002076541967472423,1
2019-08-29,1526.5,-0.007348191227290024,1
2019-08-30,1519.0999755859375,-0.004847706789428474,1
2019-09-03,1545.9000244140625,0.017642057309485315,1
2019-09-04,1550.300048828125,0.002846254184988517,1
2019-09-05,1515.4000244140625,-0.022511786954043878,1
2019-09-06,1506.199951171875,-0.006071052589394554,1
2019-09-09,1502.199951171875,-0.002655689901521985,1
2019-09-10,1490.300048828125,-0.007921650066934682,1
2019-09-11,1494.4000244140625,0.0027511074626627163,1
2019-09-12,1498.699951171875,0.0028773599354687818,1
2019-09-13,1490.9000244140625,-0.005204461874915967,1
2019-09-16,1503.0999755859375,0.008182943840697732,1
2019-09-17,1505.0999755859375,0.001330583482459513,1
2019-09-18,1507.5,0.0015945946800830502,1
2019-09-19,1498.4000244140625,-0.006036468050373167,1
2019-09-20,1507.300048828125,0.005939685176889142,1
2019-09-23,1523.699951171875,0.010880316998928219,1
2019-09-24,1532.0999755859375,0.0055129124389627915,1
2019-09-25,1504.5999755859375,-0.01794922031082391,1
2019-09-26,1507.5,0.001927438828339234,1
2019-09-27,1499.0999755859375,-0.005572155498548947,0
2019-09-30,1465.699951171875,-0.022280051336141082,0
2019-10-01,1482.0,0.01112099977563119,0
2019-10-02,1501.0,0.012820512820512775,0
2019-10-03,1507.0999755859375,0.004063941096560608,0
2019-10-04,1506.199951171875,-0.0005971895883765121,0
2019-10-07,1497.699951171875,-0.005643341040734162,0
2019-10-08,1497.199951171875,-0.0003338452402357195,0
2019-10-09,1506.0999755859375,0.005944446102269962,0
2019-10-10,1494.800048828125,-0.007502773349037706,0
2019-10-11,1482.699951171875,-0.00809479345798525,0
2019-10-14,1491.699951171875,0.006070007618794726,0
2019-10-15,1477.5999755859375,-0.009452286684638267,0
2019-10-16,1488.0,0.007038457353749195,0
2019-10-17,1492.300048828125,0.0028898177608367437,0
2019-10-18,1488.199951171875,-0.0027475021926520737,0
2019-10-21,1482.4000244140625,-0.0038972765408609167,0
2019-10-22,1481.699951171875,-0.00047225663158245723,0
2019-10-23,1489.9000244140625,0.005534233321464299,0
2019-10-24,1498.9000244140625,0.006040673771744887,0
2019-10-25,1499.5,0.000400277254096304,0
2019-10-28,1490.0,-0.006335445148382801,0
2019-10-29,1487.0,-0.00201342281879191,0
2019-10-30,1493.199951171875,0.004169435892316775,0
2019-10-31,1511.4000244140625,0.012188637715869088,0
2019-11-01,1508.0,-0.002249586052098018,0
2019-11-04,1508.0,0.0,0
2019-11-05,1480.800048828125,-0.018037102899121304,0
2019-11-06,1490.199951171875,0.006347853885599886,0
2019-11-07,1464.199951171875,-0.01744732307872776,0
2019-11-08,1461.300048828125,-0.0019805371127277205,0
2019-11-11,1455.5,-0.0039691019190591925,0
2019-11-12,1452.0999755859375,-0.00233598379530231,0
2019-11-13,1461.699951171875,0.006611098235205004,0
2019-11-14,1471.800048828125,0.006909829646058796,0
2019-11-15,1467.300048828125,-0.003057480534521595,0
2019-11-18,1470.9000244140625,0.0024534692742719244,0
2019-11-19,1473.300048828125,0.0016316706602941267,0
2019-11-20,1473.300048828125,0.0,1
2019-11-21,1463.0999755859375,-0.0069232830408855195,1
2019-11-22,1463.0999755859375,0.0,0
2019-11-25,1456.5999755859375,-0.004442621904492183,0
2019-11-26,1459.800048828125,0.0021969472029548243,0
2019-11-27,1453.4000244140625,-0.00438417879160935,0
2019-11-29,1465.5999755859375,0.008394076625114488,0
2019-12-02,1462.300048828125,-0.0022515876178922367,0
2019-12-03,1478.199951171875,0.010873214670608755,0
2019-12-04,1474.0,-0.002841260526727396,0
2019-12-05,1476.9000244140625,0.001967452112661139,1
2019-12-06,1459.0999755859375,-0.012052304512072065,1
2019-12-09,1459.300048828125,0.0001371209961862352,0
2019-12-10,1462.5999755859375,0.002261307919822597,0
2019-12-11,1469.4000244140625,0.004649288213888214,0
2019-12-12,1466.699951171875,-0.001837534502059257,0
2019-12-13,1475.5999755859375,0.006068060755679117,0
2019-12-16,1475.0,-0.0004065977201573867,1
2019-12-17,1474.5999755859375,-0.00027120299258476255,1
2019-12-18,1472.5999755859375,-0.0013563000360183874,1
2019-12-19,1478.199951171875,0.003802781256810217,1
2019-12-20,1474.699951171875,-0.0023677446323991935,1
2019-12-23,1482.5,0.00528924465070113,1
2019-12-24,1499.0999755859375,0.011197285386804312,1
2019-12-26,1509.300048828125,0.00680413141771985,1
2019-12-27,1513.800048828125,0.0029815145129650222,1
2019-12-30,1514.5,0.0004623802016765488,1
2019-12-31,1519.5,0.003301419610432399,1
2020-01-02,1524.5,0.0032905561039815456,1
2020-01-03,1549.199951171875,0.01620200142464734,1
2020-01-06,1566.199951171875,0.010973405974574524,1
2020-01-07,1571.800048828125,0.003575595601353454,1
2020-01-08,1557.4000244140625,-0.009161486173001832,1
2020-01-09,1551.699951171875,-0.0036599930350791343,1
2020-01-10,1557.5,0.0037378675070167677,1
2020-01-13,1548.4000244140625,-0.005842680954052937,1
2020-01-14,1542.4000244140625,-0.0038749676475047234,1
2020-01-15,1552.0999755859375,0.0062888686581550335,1
2020-01-16,1549.0,-0.001997278290509108,1
2020-01-17,1558.800048828125,0.006326693885167822,1
2020-01-21,1556.4000244140625,-0.001539661495306488,1
2020-01-22,1555.300048828125,-0.000706743490544226,1
2020-01-23,1564.5999755859375,0.005979506504111276,1
2020-01-24,1571.0999755859375,0.004154416529097649,1
2020-01-27,1576.800048828125,0.0036280779904294125,1
2020-01-28,1569.199951171875,-0.004819950165462217,1
2020-01-29,1569.800048828125,0.000382422683483874,1
2020-01-30,1583.5,0.008727195022131706,1
2020-01-31,1582.9000244140625,-0.00037889206563779254,1
