"Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
0.204374208573907,0.033781297066992,-0.295471474994867,0.260836928425034,0.300785317873311
0.0388115655917838,-0.634386309380991,-0.569530221713572,0.371270084619019,0.180948899412842
-0.231831033678108,-1.02708471209522,-0.517395002825548,0.48948869450727,0.192358718922211
0.116621082822793,-0.0466289312349891,-0.411621612142814,0.543790973167852,0.078702192347549
-3.78627245061186,-5.55780888501608,5.21392701586282,-9.17157046305459,-5.23414487650361
0.17169075064604,-0.187463432951315,-0.375079657372107,0.246524550495337,0.122326671042058
-0.247308369788304,-0.914010679364841,-0.519453335259252,0.57390396734566,0.242850743280609
0.0210560879272388,-0.232403615676894,-0.12029605561981,0.229932949135813,-0.158749492820312
0.256047183637371,0.120681673937317,-0.047547369122251,0.183352353303733,0.157855078273164
0.553156327825935,0.548774097893991,-0.0103387464541813,-0.0349300863654129,-0.0629264749311679
0.00411939443632954,-0.254508553426704,-0.0109727399260256,0.187063723175713,-0.0520109925188972
0.106975081016654,-0.137153241515385,-0.387039559640067,0.353069391231785,0.436555907319677
0.287084348044002,0.0469313725362517,1.37389077325484,-0.211002224989752,-0.519463457244766
1.26510610991723,1.98458782334243,-2.99702674534353,-4.17706867573954,-1.46829010487631
-0.333015651598931,-0.959217255310309,-0.078939129576331,-0.0484209153622262,-0.209902130455571
0.680240367368131,0.543511954633934,-1.0552916433447,-0.769620173616965,-0.203825146016489
1.33884705977373,1.94117862111884,-1.0471329360707,-3.4496023118776,-1.62060561007123
-0.253773890673929,-0.782233614743621,-0.224018950314346,0.284375248865183,0.0228914952824736
0.414657665242118,-0.0548445670828637,-1.11799704604444,-1.02235340450911,0.341479916674518
0.371807103785772,-0.0225344551582507,-0.64734084620946,0.0775011570048278,0.103973533472293
0.0490842801226808,-0.387489180822049,0.187757190110883,0.0494555642275493,-0.14853835237142
-1.73980845872981,-1.5564468407208,1.80411406239068,-0.162977738114591,-0.853167345289872
-0.183136735861286,-0.563742566733667,-0.139444318845077,0.321824037351062,0.0368649871219979
